Roaming Scheme ID,Allow Roaming,Roaming Scheme Name,Roaming VLR ID,VLR Address,GSM SSF Address,Local VLR,VLR Number Type,Description
14,No,14,849,919044,919044,No,Number prefix,
14,No,14,903,919844,919844,No,Number prefix,
14,No,14,914,919864,919864,No,Number prefix,
14,No,14,963,919964,919964,No,Number prefix,
14,No,14,973,919974,919974,No,Number prefix,
14,No,14,940,919905,919905,No,Number prefix,
14,No,14,884,919825,919825,No,Number prefix,
14,No,14,894,919835,919835,No,Number prefix,
14,No,14,850,919045,919045,No,Number prefix,
14,No,14,915,919865,919865,No,Number prefix,
14,No,14,964,919965,919965,No,Number prefix,
14,No,14,974,919975,919975,No,Number prefix,
14,No,14,852,919085,919085,No,Number prefix,
14,No,14,941,919906,919906,No,Number prefix,
14,No,14,835,919026,919026,No,Number prefix,
14,No,14,885,919826,919826,No,Number prefix,
14,No,14,842,919036,919036,No,Number prefix,
14,No,14,895,919836,919836,No,Number prefix,
14,No,14,953,919936,919936,No,Number prefix,
14,No,14,851,919046,919046,No,Number prefix,
14,No,14,905,919846,919846,No,Number prefix,
14,No,14,916,919866,919866,No,Number prefix,
14,No,14,965,919966,919966,No,Number prefix,
14,No,14,975,919976,919976,No,Number prefix,
14,No,14,853,919086,919086,No,Number prefix,
14,No,14,942,919907,919907,No,Number prefix,
14,No,14,876,919817,919817,No,Number prefix,
14,No,14,886,919827,919827,No,Number prefix,
14,No,14,843,919037,919037,No,Number prefix,
14,No,14,896,919837,919837,No,Number prefix,
14,No,14,906,919847,919847,No,Number prefix,
14,No,14,917,919867,919867,No,Number prefix,
14,No,14,966,919967,919967,No,Number prefix,
14,No,14,976,919977,919977,No,Number prefix,
14,No,14,923,919887,919887,No,Number prefix,
14,No,14,868,919708,919708,No,Number prefix,
14,No,14,943,919908,919908,No,Number prefix,
14,No,14,877,919818,919818,No,Number prefix,
14,No,14,836,919028,919028,No,Number prefix,
14,No,14,887,919828,919828,No,Number prefix,
14,No,14,844,919038,919038,No,Number prefix,
14,No,14,897,919838,919838,No,Number prefix,
14,No,14,955,919938,919938,No,Number prefix,
14,No,14,907,919848,919848,No,Number prefix,
14,No,14,918,919868,919868,No,Number prefix,
14,No,14,967,919968,919968,No,Number prefix,
14,No,14,977,919978,919978,No,Number prefix,
14,No,14,854,919088,919088,No,Number prefix,
14,No,14,944,919909,919909,No,Number prefix,
14,No,14,878,919819,919819,No,Number prefix,
14,No,14,837,919029,919029,No,Number prefix,
14,No,14,845,919039,919039,No,Number prefix,
14,No,14,898,919839,919839,No,Number prefix,
14,No,14,956,919939,919939,No,Number prefix,
14,No,14,919,919869,919869,No,Number prefix,
14,No,14,968,919969,919969,No,Number prefix,
14,No,14,978,919979,919979,No,Number prefix,
14,No,14,855,919089,919089,No,Number prefix,
14,No,14,924,919889,919889,No,Number prefix,
14,No,14,934,919899,919899,No,Number prefix,
14,No,14,512,3364162,3364162,No,Number prefix,
14,No,14,293,2430,2430,No,Number prefix,
14,No,14,317,2480,2480,No,Number prefix,
14,No,14,266,2411,2411,No,Number prefix,
14,No,14,285,2421,2421,No,Number prefix,
14,No,14,294,2431,2431,No,Number prefix,
14,No,14,318,2481,2481,No,Number prefix,
14,No,14,267,2412,2412,No,Number prefix,
14,No,14,286,2422,2422,No,Number prefix,
14,No,14,295,2432,2432,No,Number prefix,
14,No,14,268,2413,2413,No,Number prefix,
14,No,14,287,2423,2423,No,Number prefix,
14,No,14,296,2433,2433,No,Number prefix,
14,No,14,329,2483,2483,No,Number prefix,
14,No,14,269,2414,2414,No,Number prefix,
14,No,14,288,2424,2424,No,Number prefix,
14,No,14,297,2434,2434,No,Number prefix,
14,No,14,330,2484,2484,No,Number prefix,
14,No,14,270,2415,2415,No,Number prefix,
14,No,14,298,2435,2435,No,Number prefix,
14,No,14,331,2485,2485,No,Number prefix,
14,No,14,271,2416,2416,No,Number prefix,
14,No,14,289,2426,2426,No,Number prefix,
14,No,14,299,2436,2436,No,Number prefix,
14,No,14,332,2486,2486,No,Number prefix,
14,No,14,272,2417,2417,No,Number prefix,
14,No,14,290,2427,2427,No,Number prefix,
14,No,14,300,2437,2437,No,Number prefix,
14,No,14,273,2418,2418,No,Number prefix,
14,No,14,291,2428,2428,No,Number prefix,
14,No,14,301,2438,2438,No,Number prefix,
14,No,14,333,2488,2488,No,Number prefix,
14,No,14,274,2419,2419,No,Number prefix,
14,No,14,292,2429,2429,No,Number prefix,
14,No,14,334,2489,2489,No,Number prefix,
14,No,14,275,24200,24200,No,Number prefix,
14,No,14,319,24820,24820,No,Number prefix,
14,No,14,305,24390,24390,No,Number prefix,
14,No,14,276,24201,24201,No,Number prefix,
14,No,14,320,24821,24821,No,Number prefix,
14,No,14,302,24381,24381,No,Number prefix,
14,No,14,306,24391,24391,No,Number prefix,
14,No,14,315,24491,24491,No,Number prefix,
14,No,14,277,24202,24202,No,Number prefix,
14,No,14,335,24912,24912,No,Number prefix,
14,No,14,321,24822,24822,No,Number prefix,
14,No,14,307,24392,24392,No,Number prefix,
14,No,14,278,24203,24203,No,Number prefix,
14,No,14,322,24823,24823,No,Number prefix,
14,No,14,308,24393,24393,No,Number prefix,
14,No,14,279,24204,24204,No,Number prefix,
14,No,14,323,24824,24824,No,Number prefix,
14,No,14,303,24384,24384,No,Number prefix,
14,No,14,309,24394,24394,No,Number prefix,
14,No,14,324,24825,24825,No,Number prefix,
14,No,14,310,24395,24395,No,Number prefix,
14,No,14,281,24206,24206,No,Number prefix,
14,No,14,325,24826,24826,No,Number prefix,
14,No,14,1106,24166,24166,No,Number prefix,
14,No,14,311,24396,24396,No,Number prefix,
14,No,14,339,24996,24996,No,Number prefix,
14,No,14,282,24207,24207,No,Number prefix,
14,No,14,312,24397,24397,No,Number prefix,
14,No,14,283,24208,24208,No,Number prefix,
14,No,14,327,24828,24828,No,Number prefix,
14,No,14,313,24398,24398,No,Number prefix,
14,No,14,265,24109,24109,No,Number prefix,
14,No,14,284,24209,24209,No,Number prefix,
14,No,14,328,24829,24829,No,Number prefix,
14,No,14,304,24389,24389,No,Number prefix,
14,No,14,1101,447782,447782,No,Number prefix,
14,No,14,739,6422,6422,No,Number prefix,
14,No,14,780,8419922,8419922,No,Number prefix,
14,No,14,368,2550,2550,No,Number prefix,
14,No,14,389,2560,2560,No,Number prefix,
14,No,14,340,2501,2501,No,Number prefix,
14,No,14,370,2551,2551,No,Number prefix,
14,No,14,390,2561,2561,No,Number prefix,
14,No,14,341,2502,2502,No,Number prefix,
14,No,14,371,2552,2552,No,Number prefix,
14,No,14,391,2562,2562,No,Number prefix,
14,No,14,342,2503,2503,No,Number prefix,
14,No,14,372,2553,2553,No,Number prefix,
14,No,14,392,2563,2563,No,Number prefix,
14,No,14,343,2504,2504,No,Number prefix,
14,No,14,373,2554,2554,No,Number prefix,
14,No,14,393,2564,2564,No,Number prefix,
14,No,14,344,2505,2505,No,Number prefix,
14,No,14,374,2555,2555,No,Number prefix,
14,No,14,394,2565,2565,No,Number prefix,
14,No,14,345,2506,2506,No,Number prefix,
14,No,14,375,2556,2556,No,Number prefix,
14,No,14,395,2566,2566,No,Number prefix,
14,No,14,356,2508,2508,No,Number prefix,
14,No,14,387,2558,2558,No,Number prefix,
14,No,14,406,2568,2568,No,Number prefix,
14,No,14,357,2509,2509,No,Number prefix,
14,No,14,388,2559,2559,No,Number prefix,
14,No,14,407,2569,2569,No,Number prefix,
14,No,14,413,2579,2579,No,Number prefix,
14,No,14,346,25070,25070,No,Number prefix,
14,No,14,377,25570,25570,No,Number prefix,
14,No,14,396,25670,25670,No,Number prefix,
14,No,14,347,25071,25071,No,Number prefix,
14,No,14,378,25571,25571,No,Number prefix,
14,No,14,397,25671,25671,No,Number prefix,
14,No,14,376,25562,25562,No,Number prefix,
14,No,14,379,25572,25572,No,Number prefix,
14,No,14,398,25672,25672,No,Number prefix,
14,No,14,380,25573,25573,No,Number prefix,
14,No,14,399,25673,25673,No,Number prefix,
14,No,14,350,25074,25074,No,Number prefix,
14,No,14,381,25574,25574,No,Number prefix,
14,No,14,400,25674,25674,No,Number prefix,
14,No,14,351,25075,25075,No,Number prefix,
14,No,14,382,25575,25575,No,Number prefix,
14,No,14,352,25076,25076,No,Number prefix,
14,No,14,383,25576,25576,No,Number prefix,
14,No,14,402,25676,25676,No,Number prefix,
14,No,14,369,25507,25507,No,Number prefix,
14,No,14,353,25077,25077,No,Number prefix,
14,No,14,384,25577,25577,No,Number prefix,
14,No,14,403,25677,25677,No,Number prefix,
14,No,14,354,25078,25078,No,Number prefix,
14,No,14,404,25678,25678,No,Number prefix,
14,No,14,355,25079,25079,No,Number prefix,
14,No,14,386,25579,25579,No,Number prefix,
14,No,14,405,25679,25679,No,Number prefix,
14,No,14,551,35796,35796,No,Number prefix,
14,No,14,550,35697,35697,No,Number prefix,
14,No,14,708,55101,55101,No,Number prefix,
14,No,14,711,55319,55319,No,Number prefix,
14,No,14,793,85368989,85368989,No,Number prefix,
14,No,14,418,2600,2600,No,Number prefix,
14,No,14,437,2610,2610,No,Number prefix,
14,No,14,466,2650,2650,No,Number prefix,
14,No,14,419,2601,2601,No,Number prefix,
14,No,14,438,2611,2611,No,Number prefix,
14,No,14,467,2651,2651,No,Number prefix,
14,No,14,420,2602,2602,No,Number prefix,
14,No,14,439,2612,2612,No,Number prefix,
14,No,14,468,2652,2652,No,Number prefix,
14,No,14,421,2603,2603,No,Number prefix,
14,No,14,469,2653,2653,No,Number prefix,
14,No,14,422,2604,2604,No,Number prefix,
14,No,14,450,2614,2614,No,Number prefix,
14,No,14,470,2654,2654,No,Number prefix,
14,No,14,423,2605,2605,No,Number prefix,
14,No,14,451,2615,2615,No,Number prefix,
14,No,14,471,2655,2655,No,Number prefix,
14,No,14,424,2606,2606,No,Number prefix,
14,No,14,452,2616,2616,No,Number prefix,
14,No,14,472,2656,2656,No,Number prefix,
14,No,14,425,2607,2607,No,Number prefix,
14,No,14,453,2617,2617,No,Number prefix,
14,No,14,473,2657,2657,No,Number prefix,
14,No,14,426,2608,2608,No,Number prefix,
14,No,14,454,2618,2618,No,Number prefix,
14,No,14,474,2658,2658,No,Number prefix,
14,No,14,455,2619,2619,No,Number prefix,
14,No,14,440,26130,26130,No,Number prefix,
14,No,14,427,26090,26090,No,Number prefix,
14,No,14,475,26590,26590,No,Number prefix,
14,No,14,459,26311,26311,No,Number prefix,
14,No,14,441,26131,26131,No,Number prefix,
14,No,14,461,26371,26371,No,Number prefix,
14,No,14,428,26091,26091,No,Number prefix,
14,No,14,476,26591,26591,No,Number prefix,
14,No,14,442,26132,26132,No,Number prefix,
14,No,14,429,26092,26092,No,Number prefix,
14,No,14,477,26592,26592,No,Number prefix,
14,No,14,430,26093,26093,No,Number prefix,
14,No,14,478,26593,26593,No,Number prefix,
14,No,14,444,26134,26134,No,Number prefix,
14,No,14,431,26094,26094,No,Number prefix,
14,No,14,479,26594,26594,No,Number prefix,
14,No,14,445,26135,26135,No,Number prefix,
14,No,14,432,26095,26095,No,Number prefix,
14,No,14,480,26595,26595,No,Number prefix,
14,No,14,446,26136,26136,No,Number prefix,
14,No,14,433,26096,26096,No,Number prefix,
14,No,14,481,26596,26596,No,Number prefix,
14,No,14,447,26137,26137,No,Number prefix,
14,No,14,482,26597,26597,No,Number prefix,
14,No,14,448,26138,26138,No,Number prefix,
14,No,14,435,26098,26098,No,Number prefix,
14,No,14,483,26598,26598,No,Number prefix,
14,No,14,449,26139,26139,No,Number prefix,
14,No,14,436,26099,26099,No,Number prefix,
14,No,14,664,46737,46737,No,Number prefix,
14,No,14,659,4673130,4673130,No,Number prefix,
14,No,14,1012,96799,96799,No,Number prefix,
14,No,14,714,57316,57316,No,Number prefix,
14,No,14,753,67073,67073,No,Number prefix,
14,No,14,804,87077,87077,No,Number prefix,
14,No,14,586,38640,38640,No,Number prefix,
14,No,14,582,38267,38267,No,Number prefix,
14,No,14,812,886932,886932,No,Number prefix,
14,No,14,1030,98920,98920,No,Number prefix,
14,No,14,596,39380,39380,No,Number prefix,
14,No,14,676,4915890,4915890,No,Number prefix,
14,No,14,720,59894,59894,No,Number prefix,
14,No,14,1033,993663,993663,No,Number prefix,
14,No,14,91,2014,2014,No,Number prefix,
14,No,14,101,21361,21361,No,Number prefix,
14,No,14,95,21197,21197,No,Number prefix,
14,No,14,122,2260,2260,No,Number prefix,
14,No,14,142,2270,2270,No,Number prefix,
14,No,14,123,2261,2261,No,Number prefix,
14,No,14,143,2271,2271,No,Number prefix,
14,No,14,124,2262,2262,No,Number prefix,
14,No,14,144,2272,2272,No,Number prefix,
14,No,14,125,2263,2263,No,Number prefix,
14,No,14,145,2273,2273,No,Number prefix,
14,No,14,126,2264,2264,No,Number prefix,
14,No,14,146,2274,2274,No,Number prefix,
14,No,14,127,2265,2265,No,Number prefix,
14,No,14,147,2275,2275,No,Number prefix,
14,No,14,128,2266,2266,No,Number prefix,
14,No,14,148,2276,2276,No,Number prefix,
14,No,14,149,2277,2277,No,Number prefix,
14,No,14,140,2268,2268,No,Number prefix,
14,No,14,150,2278,2278,No,Number prefix,
14,No,14,141,2269,2269,No,Number prefix,
14,No,14,110,22170,22170,No,Number prefix,
14,No,14,129,22670,22670,No,Number prefix,
14,No,14,151,22790,22790,No,Number prefix,
14,No,14,130,22671,22671,No,Number prefix,
14,No,14,152,22791,22791,No,Number prefix,
14,No,14,131,22672,22672,No,Number prefix,
14,No,14,153,22792,22792,No,Number prefix,
14,No,14,114,22263,22263,No,Number prefix,
14,No,14,132,22673,22673,No,Number prefix,
14,No,14,154,22793,22793,No,Number prefix,
14,No,14,133,22674,22674,No,Number prefix,
14,No,14,155,22794,22794,No,Number prefix,
14,No,14,162,22894,22894,No,Number prefix,
14,No,14,134,22675,22675,No,Number prefix,
14,No,14,156,22795,22795,No,Number prefix,
14,No,14,136,22677,22677,No,Number prefix,
14,No,14,158,22797,22797,No,Number prefix,
14,No,14,137,22678,22678,No,Number prefix,
14,No,14,159,22798,22798,No,Number prefix,
14,No,14,139,22679,22679,No,Number prefix,
14,No,14,160,22799,22799,No,Number prefix,
14,No,14,119,225030,225030,No,Number prefix,
14,No,14,116,223760,223760,No,Number prefix,
14,No,14,113,222363,222363,No,Number prefix,
14,No,14,171,2320,2320,No,Number prefix,
14,No,14,190,2330,2330,No,Number prefix,
14,No,14,210,2340,2340,No,Number prefix,
14,No,14,238,2350,2350,No,Number prefix,
14,No,14,172,2321,2321,No,Number prefix,
14,No,14,191,2331,2331,No,Number prefix,
14,No,14,211,2341,2341,No,Number prefix,
14,No,14,239,2351,2351,No,Number prefix,
14,No,14,173,2322,2322,No,Number prefix,
14,No,14,212,2342,2342,No,Number prefix,
14,No,14,240,2352,2352,No,Number prefix,
14,No,14,174,2323,2323,No,Number prefix,
14,No,14,202,2333,2333,No,Number prefix,
14,No,14,213,2343,2343,No,Number prefix,
14,No,14,241,2353,2353,No,Number prefix,
14,No,14,175,2324,2324,No,Number prefix,
14,No,14,203,2334,2334,No,Number prefix,
14,No,14,214,2344,2344,No,Number prefix,
14,No,14,242,2354,2354,No,Number prefix,
14,No,14,176,2325,2325,No,Number prefix,
14,No,14,204,2335,2335,No,Number prefix,
14,No,14,215,2345,2345,No,Number prefix,
14,No,14,243,2355,2355,No,Number prefix,
14,No,14,177,2326,2326,No,Number prefix,
14,No,14,206,2336,2336,No,Number prefix,
14,No,14,216,2346,2346,No,Number prefix,
14,No,14,207,2337,2337,No,Number prefix,
14,No,14,217,2347,2347,No,Number prefix,
14,No,14,245,2357,2357,No,Number prefix,
14,No,14,188,2328,2328,No,Number prefix,
14,No,14,208,2338,2338,No,Number prefix,
14,No,14,246,2358,2358,No,Number prefix,
14,No,14,189,2329,2329,No,Number prefix,
14,No,14,209,2339,2339,No,Number prefix,
14,No,14,237,2349,2349,No,Number prefix,
14,No,14,247,2359,2359,No,Number prefix,
14,No,14,192,23320,23320,No,Number prefix,
14,No,14,178,23270,23270,No,Number prefix,
14,No,14,193,23321,23321,No,Number prefix,
14,No,14,179,23271,23271,No,Number prefix,
14,No,14,228,23481,23481,No,Number prefix,
14,No,14,194,23322,23322,No,Number prefix,
14,No,14,180,23272,23272,No,Number prefix,
14,No,14,249,23672,23672,No,Number prefix,
14,No,14,229,23482,23482,No,Number prefix,
14,No,14,195,23323,23323,No,Number prefix,
14,No,14,181,23273,23273,No,Number prefix,
14,No,14,230,23483,23483,No,Number prefix,
14,No,14,196,23324,23324,No,Number prefix,
14,No,14,205,23354,23354,No,Number prefix,
14,No,14,182,23274,23274,No,Number prefix,
14,No,14,231,23484,23484,No,Number prefix,
14,No,14,197,23325,23325,No,Number prefix,
14,No,14,183,23275,23275,No,Number prefix,
14,No,14,250,23675,23675,No,Number prefix,
14,No,14,232,23485,23485,No,Number prefix,
14,No,14,233,23486,23486,No,Number prefix,
14,No,14,248,23627,23627,No,Number prefix,
14,No,14,234,23487,23487,No,Number prefix,
14,No,14,200,23328,23328,No,Number prefix,
14,No,14,186,23278,23278,No,Number prefix,
14,No,14,235,23488,23488,No,Number prefix,
14,No,14,201,23329,23329,No,Number prefix,
14,No,14,187,23279,23279,No,Number prefix,
14,No,14,236,23489,23489,No,Number prefix,
14,No,14,218,234800,234800,No,Number prefix,
14,No,14,219,234801,234801,No,Number prefix,
14,No,14,221,234803,234803,No,Number prefix,
14,No,14,222,234804,234804,No,Number prefix,
14,No,14,223,234805,234805,No,Number prefix,
14,No,14,224,234806,234806,No,Number prefix,
14,No,14,225,234807,234807,No,Number prefix,
14,No,14,226,234808,234808,No,Number prefix,
14,No,14,227,234809,234809,No,Number prefix,
14,No,14,255,24100,24100,No,Number prefix,
14,No,14,256,24101,24101,No,Number prefix,
14,No,14,257,24102,24102,No,Number prefix,
14,No,14,258,24103,24103,No,Number prefix,
14,No,14,260,24105,24105,No,Number prefix,
14,No,14,262,24106,24106,No,Number prefix,
14,No,14,264,24108,24108,No,Number prefix,
14,No,14,261,2410530,2410530,No,Number prefix,
14,No,14,46,151499,151499,No,Number prefix,
22,Yes,22,88,2010,2010,No,Number prefix,
22,Yes,22,89,2011,2011,No,Number prefix,
22,Yes,22,90,2012,2012,No,Number prefix,
22,Yes,22,92,2016,2016,No,Number prefix,
22,Yes,22,500,3093,3093,No,Number prefix,
22,Yes,22,501,3094,3094,No,Number prefix,
22,Yes,22,502,3097,3097,No,Number prefix,
22,Yes,22,497,30693,30693,No,Number prefix,
22,Yes,22,498,30694,30694,No,Number prefix,
22,Yes,22,499,30699,30699,No,Number prefix,
22,Yes,22,601,4092,4092,No,Number prefix,
22,Yes,22,602,4094,4094,No,Number prefix,
22,Yes,22,599,40722,40722,No,Number prefix,
22,Yes,22,600,40744,40744,No,Number prefix,
22,Yes,22,100,21350,21350,No,Number prefix,
22,Yes,22,102,21370,21370,No,Number prefix,
22,Yes,22,93,21191,21191,No,Number prefix,
22,Yes,22,105,21891,21891,No,Number prefix,
22,Yes,22,103,21622,21622,No,Number prefix,
22,Yes,22,94,21192,21192,No,Number prefix,
22,Yes,22,96,21264,21264,No,Number prefix,
22,Yes,22,104,21698,21698,No,Number prefix,
22,Yes,22,97,212640,212640,No,Number prefix,
22,Yes,22,98,212661,212661,No,Number prefix,
22,Yes,22,99,2126639,2126639,No,Number prefix,
22,Yes,22,506,31653,31653,No,Number prefix,
22,Yes,22,503,31624,31624,No,Number prefix,
22,Yes,22,507,31654,31654,No,Number prefix,
22,Yes,22,504,31626,31626,No,Number prefix,
22,Yes,22,505,31628,31628,No,Number prefix,
22,Yes,22,603,4176,4176,No,Number prefix,
22,Yes,22,604,4177,4177,No,Number prefix,
22,Yes,22,605,4178,4178,No,Number prefix,
22,Yes,22,606,4179,4179,No,Number prefix,
22,Yes,22,10,1242,1242,No,Number prefix,
22,Yes,22,8,123120,123120,No,Number prefix,
22,Yes,22,7,120990,120990,No,Number prefix,
22,Yes,22,4,120631,120631,No,Number prefix,
22,Yes,22,3,120623,120623,No,Number prefix,
22,Yes,22,12,126053,126053,No,Number prefix,
22,Yes,22,11,124625,124625,No,Number prefix,
22,Yes,22,14,128196,128196,No,Number prefix,
22,Yes,22,13,126057,126057,No,Number prefix,
22,Yes,22,9,1240449,1240449,No,Number prefix,
22,Yes,22,5,12085978,12085978,No,Number prefix,
22,Yes,22,6,12085979,12085979,No,Number prefix,
22,Yes,22,106,2206,2206,No,Number prefix,
22,Yes,22,118,22501,22501,No,Number prefix,
22,Yes,22,117,22463,22463,No,Number prefix,
22,Yes,22,161,22804,22804,No,Number prefix,
22,Yes,22,120,22505,22505,No,Number prefix,
22,Yes,22,164,22995,22995,No,Number prefix,
22,Yes,22,108,22166,22166,No,Number prefix,
22,Yes,22,111,22176,22176,No,Number prefix,
22,Yes,22,135,22676,22676,No,Number prefix,
22,Yes,22,157,22796,22796,No,Number prefix,
22,Yes,22,121,22507,22507,No,Number prefix,
22,Yes,22,107,22077,22077,No,Number prefix,
22,Yes,22,112,22177,22177,No,Number prefix,
22,Yes,22,165,22997,22997,No,Number prefix,
22,Yes,22,109,22168,22168,No,Number prefix,
22,Yes,22,163,22899,22899,No,Number prefix,
22,Yes,22,115,223667,223667,No,Number prefix,
22,Yes,22,138,226788,226788,No,Number prefix,
22,Yes,22,508,32475,32475,No,Number prefix,
22,Yes,22,510,32495,32495,No,Number prefix,
22,Yes,22,509,32486,32486,No,Number prefix,
22,Yes,22,612,42378,42378,No,Number prefix,
22,Yes,22,613,42379,42379,No,Number prefix,
22,Yes,22,607,420602,420602,No,Number prefix,
22,Yes,22,608,420603,420603,No,Number prefix,
22,Yes,22,610,421903,421903,No,Number prefix,
22,Yes,22,611,421905,421905,No,Number prefix,
22,Yes,22,609,420608,420608,No,Number prefix,
22,Yes,22,19,130770,130770,No,Number prefix,
22,Yes,22,20,131231,131231,No,Number prefix,
22,Yes,22,18,130652,130652,No,Number prefix,
22,Yes,22,16,130333,130333,No,Number prefix,
22,Yes,22,26,133433,133433,No,Number prefix,
22,Yes,22,24,133053,133053,No,Number prefix,
22,Yes,22,23,1320334,1320334,No,Number prefix,
22,Yes,22,27,1360339,1360339,No,Number prefix,
22,Yes,22,25,1330531,1330531,No,Number prefix,
22,Yes,22,17,1304777,1304777,No,Number prefix,
22,Yes,22,15,13033197,13033197,No,Number prefix,
22,Yes,22,21,13188545,13188545,No,Number prefix,
22,Yes,22,22,13188547,13188547,No,Number prefix,
22,Yes,22,168,2315,2315,No,Number prefix,
22,Yes,22,244,2356,2356,No,Number prefix,
22,Yes,22,169,2317,2317,No,Number prefix,
22,Yes,22,167,23072,23072,No,Number prefix,
22,Yes,22,166,23025,23025,No,Number prefix,
22,Yes,22,198,23326,23326,No,Number prefix,
22,Yes,22,184,23276,23276,No,Number prefix,
22,Yes,22,251,23707,23707,No,Number prefix,
22,Yes,22,199,23327,23327,No,Number prefix,TIGO GHANA
22,Yes,22,252,23767,23767,No,Number prefix,
22,Yes,22,185,23277,23277,No,Number prefix,
22,Yes,22,170,23188,23188,No,Number prefix,
22,Yes,22,253,23769,23769,No,Number prefix,
22,Yes,22,220,234802,234802,No,Number prefix,
22,Yes,22,513,33660,33660,No,Number prefix,
22,Yes,22,517,33751,33751,No,Number prefix,
22,Yes,22,514,33662,33662,No,Number prefix,
22,Yes,22,516,33695,33695,No,Number prefix,
22,Yes,22,511,33609,33609,No,Number prefix,
22,Yes,22,515,33689,33689,No,Number prefix,
22,Yes,22,614,43650,43650,No,Number prefix,
22,Yes,22,615,43660,43660,No,Number prefix,
22,Yes,22,616,43664,43664,No,Number prefix,
22,Yes,22,617,43676,43676,No,Number prefix,
22,Yes,22,618,43699,43699,No,Number prefix,
22,Yes,22,37,14415,14415,No,Number prefix,
22,Yes,22,33,140541,140541,No,Number prefix,
22,Yes,22,39,146923,146923,No,Number prefix,
22,Yes,22,29,140445,140445,No,Number prefix,
22,Yes,22,34,140547,140547,No,Number prefix,
22,Yes,22,38,144159,144159,No,Number prefix,
22,Yes,22,28,1403408,1403408,No,Number prefix,
22,Yes,22,32,1404725,1404725,No,Number prefix,
22,Yes,22,40,1494725,1494725,No,Number prefix,
22,Yes,22,36,1441336,1441336,No,Number prefix,
22,Yes,22,30,1404455,1404455,No,Number prefix,
22,Yes,22,35,1438276,1438276,No,Number prefix,
22,Yes,22,31,1404472,1404472,No,Number prefix,
22,Yes,22,336,24991,24991,No,Number prefix,
22,Yes,22,316,24492,24492,No,Number prefix,
22,Yes,22,337,24992,24992,No,Number prefix,
22,Yes,22,259,24104,24104,No,Number prefix,
22,Yes,22,280,24205,24205,No,Number prefix,
22,Yes,22,254,24055,24055,No,Number prefix,
22,Yes,22,338,24995,24995,No,Number prefix,
22,Yes,22,263,24107,24107,No,Number prefix,
22,Yes,22,326,24827,24827,No,Number prefix,
22,Yes,22,314,24399,24399,No,Number prefix,
22,Yes,22,524,34630,34630,No,Number prefix,
22,Yes,22,530,34690,34690,No,Number prefix,
22,Yes,22,523,34622,34622,No,Number prefix,
22,Yes,22,527,34654,34654,No,Number prefix,
22,Yes,22,519,34606,34606,No,Number prefix,
22,Yes,22,528,34656,34656,No,Number prefix,
22,Yes,22,521,34607,34607,No,Number prefix,
22,Yes,22,531,34697,34697,No,Number prefix,
22,Yes,22,522,34609,34609,No,Number prefix,
22,Yes,22,529,346681,346681,No,Number prefix,
22,Yes,22,518,346022,346022,No,Number prefix,
22,Yes,22,526,346404,346404,No,Number prefix,
22,Yes,22,520,3460647,3460647,No,Number prefix,
22,Yes,22,525,34640009,34640009,No,Number prefix,
22,Yes,22,619,440,440,No,Number prefix,
22,Yes,22,620,441,441,No,Number prefix,
22,Yes,22,621,442,442,No,Number prefix,
22,Yes,22,622,443,443,No,Number prefix,
22,Yes,22,624,444,444,No,Number prefix,
22,Yes,22,625,445,445,No,Number prefix,
22,Yes,22,626,446,446,No,Number prefix,
22,Yes,22,647,448,448,No,Number prefix,
22,Yes,22,648,449,449,No,Number prefix,
22,Yes,22,627,4470,4470,No,Number prefix,
22,Yes,22,628,4471,4471,No,Number prefix,
22,Yes,22,629,4472,4472,No,Number prefix,
22,Yes,22,630,4473,4473,No,Number prefix,
22,Yes,22,631,4474,4474,No,Number prefix,
22,Yes,22,633,4475,4475,No,Number prefix,
22,Yes,22,649,44973,44973,No,Number prefix,
22,Yes,22,623,44385,44385,No,Number prefix,
22,Yes,22,642,447870,447870,No,Number prefix,
22,Yes,22,636,447781,447781,No,Number prefix,
22,Yes,22,639,447802,447802,No,Number prefix,
22,Yes,22,644,447953,447953,No,Number prefix,
22,Yes,22,646,447973,447973,No,Number prefix,
22,Yes,22,635,447624,447624,No,Number prefix,
22,Yes,22,637,447785,447785,No,Number prefix,
22,Yes,22,638,447797,447797,No,Number prefix,
22,Yes,22,645,447958,447958,No,Number prefix,
22,Yes,22,632,447488,447488,No,Number prefix,
22,Yes,22,640,4478228,4478228,No,Number prefix,
22,Yes,22,643,4478921,4478921,No,Number prefix,
22,Yes,22,641,4478297,4478297,No,Number prefix,
22,Yes,22,634,4475896,4475896,No,Number prefix,
22,Yes,22,41,150351,150351,No,Number prefix,
22,Yes,22,45,151442,151442,No,Number prefix,
22,Yes,22,44,151324,151324,No,Number prefix,
22,Yes,22,48,154084,154084,No,Number prefix,
22,Yes,22,42,150545,150545,No,Number prefix,
22,Yes,22,43,151255,151255,No,Number prefix,
22,Yes,22,51,156227,156227,No,Number prefix,
22,Yes,22,47,151577,151577,No,Number prefix,
22,Yes,22,50,1541287,1541287,No,Number prefix,
22,Yes,22,49,154084893,154084893,No,Number prefix,
22,Yes,22,414,2584,2584,No,Number prefix,
22,Yes,22,358,2519,2519,No,Number prefix,
22,Yes,22,363,25290,25290,No,Number prefix,
22,Yes,22,360,25261,25261,No,Number prefix,
22,Yes,22,359,25191,25191,No,Number prefix,
